time,iq,vbus
262.3508,2.081711,11.866626
262.3730,1.660597,11.866626
262.3957,2.083927,11.848901
262.4189,1.681471,11.866626
262.4408,1.842847,11.848901
262.4638,1.621661,11.840039
262.4867,1.74399,11.857763
262.5088,1.884527,11.857763
262.5317,1.986581,11.866626
262.5538,1.725479,11.866626
262.5758,1.886264,11.857763
262.5986,1.684621,11.866626
262.6217,1.88663,11.866626
262.6447,1.805952,11.813452
262.6678,1.645207,11.866626
262.6906,1.848328,11.848901
262.7137,1.828728,11.866626
262.7368,1.807131,11.866626
262.7596,2.049063,11.857763
262.7826,1.728079,11.822314
262.8056,1.687874,11.857763
262.8285,1.747937,11.822314
262.8515,1.72828,11.857763
262.8746,1.968871,11.866626
262.8976,1.807538,11.866626
262.9195,1.668908,11.866626
262.9415,1.830472,11.857763
262.9635,1.629279,11.822314
262.9856,2.212462,11.875488
263.0085,1.629458,11.848901
263.0305,1.850991,11.893212
263.0534,1.892418,11.857763
263.0765,1.691208,11.866626
263.0995,1.731081,11.866626
263.1225,1.9716,11.866626
263.1454,1.910429,11.857763
263.1684,1.849907,11.866626
263.1904,1.749068,11.848901
263.2125,2.130982,11.848901
263.2344,1.627145,11.857763
263.2563,1.726994,11.857763
263.2783,1.807126,11.857763
263.3003,1.887027,11.848901
263.3223,2.127242,11.866626
263.3443,1.62245,11.804589
263.3663,1.822616,11.866626
263.3884,1.66108,11.866626
263.4112,1.721232,11.848901
263.4333,1.59936,11.866626
263.4553,1.800759,11.875488
263.4773,2.243742,11.840039
263.4993,1.800938,11.857763
263.5222,1.720824,11.857763
263.5442,1.719615,11.866626
263.5662,1.598033,11.866626
263.5882,1.657738,11.857763
263.6102,2.059679,11.848901
263.6322,1.716844,11.866626
263.6551,1.878163,11.866626
263.6781,1.877506,11.866626
263.7012,1.957773,11.857763
263.7242,1.918028,11.848901
263.7471,1.87967,11.857763
263.7691,1.71814,11.875488
263.7911,1.758626,11.866626
263.8131,1.96022,11.857763
263.8351,2.121252,11.866626
263.8571,1.840732,11.866626
263.8790,1.961639,11.857763
263.9010,1.679765,11.848901
263.9230,1.819635,11.857763
263.9450,1.719257,11.804589
263.9670,1.719079,11.813452
263.9901,1.718758,11.857763
264.0129,1.838188,11.866626
264.0360,1.958877,11.857763
264.0590,1.817478,11.857763
264.0819,1.71652,11.866626
264.1049,1.676596,11.822314
264.1279,2.138707,11.866626
264.1500,1.716361,11.857763
264.1729,1.997768,11.884351
264.1949,1.816821,11.866626
264.2179,2.158735,11.848901
264.2399,1.917087,11.857763
264.2630,1.877249,11.857763
264.2858,1.656381,11.848901
264.3089,1.596084,11.857763
264.3319,1.718339,11.866626
264.3548,1.677892,11.866626
264.3768,1.718619,11.866626
264.3988,1.717846,11.866626
264.4218,1.696571,11.866626
264.4438,1.756801,11.866626
264.4658,1.876411,11.857763
264.4887,1.473348,11.831177
264.5118,1.612988,11.866626
264.5348,1.834188,11.866626
264.5577,1.672455,11.848901
264.5797,1.793709,11.848901
264.6017,1.974801,11.857763
264.6237,1.874242,11.866626
264.6458,1.834204,11.866626
264.6687,1.793763,11.866626
264.6916,1.874023,11.875488
264.7147,1.672546,11.866626
264.7377,1.714604,11.866626
264.7598,1.89621,11.840039
264.7816,1.956603,11.866626
264.8046,1.875869,11.884351
264.8276,1.71467,11.866626
264.8507,1.956599,11.866626
264.8726,1.95585,11.857763
264.8956,1.954782,11.857763
264.9186,1.712211,11.866626
264.9417,1.611683,11.857763
264.9645,1.751902,11.857763
264.9875,1.792652,11.866626
265.0097,2.053715,11.857763
265.0326,1.953467,11.831177
265.0555,1.794811,11.857763
265.0785,1.916632,11.857763
265.1015,1.59594,11.831177
265.1244,1.79809,11.857763
265.1474,1.959682,11.857763
265.1705,1.716781,11.866626
265.1935,1.474985,11.866626
265.2164,1.79635,11.866626
265.2384,1.715974,11.875488
265.2614,1.796941,11.857763
265.2844,1.717543,11.866626
265.3073,1.797179,11.857763
265.3304,1.838383,11.857763
265.3534,1.657262,11.804589
265.3765,1.677567,11.857763
265.3993,1.638231,11.857763
265.4223,1.698516,11.857763
265.4444,1.719403,11.857763
265.4674,1.597954,11.866626
265.4903,1.78035,11.857763
265.5133,1.660953,11.857763
265.5363,1.722058,11.866626
265.5592,1.724136,11.848901
265.5812,1.804401,11.875488
265.6042,1.724107,11.857763
265.6273,1.683061,11.866626
265.6493,1.903641,11.848901
265.6712,1.580703,11.857763
265.6932,1.801111,11.857763
265.7162,1.901372,11.857763
265.7392,1.720771,11.866626
265.7621,1.721054,11.831177
265.7852,1.883113,11.857763
265.8082,1.984715,11.813452
265.8312,1.722696,11.857763
265.8541,1.602412,11.848901
265.8771,1.744663,11.857763
265.8991,1.623542,11.848901
265.9212,1.724349,11.857763
265.9440,1.623221,11.848901
265.9671,1.724422,11.857763
265.9901,1.684608,11.857763
266.0132,1.784352,11.866626
266.0360,1.845065,11.875488
266.0590,1.764959,11.848901
266.0821,1.905833,11.857763
266.1041,1.845175,11.857763
266.1270,1.725446,11.857763
266.1490,1.804834,11.857763
266.1720,1.684225,11.857763
266.1950,1.964884,11.875488
266.2179,1.985123,11.857763
266.2399,1.965394,11.857763
266.2619,1.804419,11.848901
266.2840,1.886228,11.857763
266.3060,1.865487,11.857763
266.3280,1.966522,11.857763
266.3490,1.643966,11.857763
266.3708,1.764583,11.866626
266.3928,1.805015,11.813452
266.4148,1.804164,11.866626
266.4369,1.966412,11.875488
266.4588,1.604082,11.848901
266.4809,1.664039,11.866626
266.5037,1.884223,11.866626
266.5257,1.601968,11.831177
266.5477,1.824691,11.866626
266.5698,1.965904,11.857763
266.5920,1.743331,11.884351
266.6149,1.703888,11.875488
266.6377,1.723288,11.866626
266.6608,1.965749,11.866626
266.6838,1.72392,11.857763
266.7067,1.662456,11.857763
266.7287,1.723233,11.866626
266.7517,1.78419,11.875488
266.7748,1.785167,11.831177
266.7976,1.825578,11.831177
266.8206,1.906563,11.866626
266.8437,1.805792,11.857763
266.8667,1.723973,11.813452
266.8885,1.642146,11.831177
266.9105,1.64239,11.866626
266.9336,1.722525,11.866626
266.9567,1.682803,11.884351
266.9786,1.72439,11.866626
267.0005,1.784335,11.857763
267.0225,1.601134,11.857763
267.0445,1.9634,11.857763
267.0665,1.902317,11.857763
267.0886,1.922152,11.857763
267.1116,1.882915,11.866626
267.1345,1.721784,11.875488
267.1575,1.721423,11.866626
267.1805,1.902244,11.866626
267.2034,1.801866,11.866626
267.2264,1.802424,11.866626
267.2495,1.482586,11.857763
267.2725,1.884887,11.857763
267.2954,1.8842,11.866626
267.3184,1.964185,11.848901
267.3416,1.803255,11.831177
267.3643,1.683484,11.857763
267.3874,2.004456,11.813452
267.4104,1.783762,11.857763
267.4334,1.802896,11.857763
267.4563,1.963495,11.866626
267.4794,1.721723,11.866626
267.5024,1.681682,11.857763
267.5253,1.722309,11.857763
267.5483,1.722649,11.848901
267.5713,1.724508,11.857763
267.5934,2.127565,11.840039
267.6162,1.584404,11.866626
267.6382,1.80638,11.866626
267.6613,1.726719,11.857763
267.6843,1.969017,11.857763
267.7072,1.88904,11.840039
267.7292,1.848523,11.866626
267.7512,1.808124,11.857763
267.7732,1.768046,11.857763
267.7962,1.727691,11.848901
267.8182,1.728127,11.848901
267.8401,1.72933,11.848901
267.8632,1.749126,11.857763
267.8852,1.910492,11.866626
267.9072,1.809667,11.857763
267.9292,1.890788,11.813452
267.9512,1.729808,11.866626
267.9731,1.910952,11.857763
267.9951,1.567779,11.866626
268.0171,1.728453,11.813452
268.0391,1.647392,11.866626
268.0611,1.645886,11.884351
268.0841,1.765212,11.822314
268.1070,1.884885,11.857763
268.1290,1.724765,11.866626
268.1510,1.664243,11.857763
268.1730,1.845643,11.848901
268.1951,1.786046,11.866626
268.2171,1.886029,11.875488
268.2389,1.844555,11.857763
268.2609,1.905787,11.866626
268.2829,1.725212,11.857763
268.3050,1.80591,11.857763
268.3270,1.846799,11.848901
268.3490,1.926717,11.866626
268.3710,1.623613,11.866626
268.3930,1.764532,11.866626
268.4148,1.684319,11.866626
268.4379,1.74461,11.831177
268.4609,1.946622,11.857763
268.4829,1.725833,11.866626
268.5058,1.907179,11.857763
268.5278,2.007031,11.848901
268.5498,1.905278,11.857763
268.5729,1.803216,11.857763
268.5959,1.903902,11.857763
268.6188,1.802375,11.857763
268.6418,1.782907,11.875488
268.6649,1.481452,11.866626
268.6877,2.125111,11.848901
268.7097,1.903463,11.866626
268.7327,1.903041,11.848901
268.7558,1.722286,11.857763
268.7778,1.902862,11.857763
268.8007,1.96274,11.857763
268.8227,1.621164,11.866626
268.8457,2.12395,11.848901
268.8677,1.661221,11.866626
268.8906,1.963178,11.866626
268.9126,1.882498,11.866626
268.9357,1.802802,11.857763
268.9577,1.943276,11.848901
268.9807,1.802446,11.866626
269.0025,1.724048,11.857763
269.0276,1.664194,11.866626
269.0507,1.684095,11.857763
269.0736,1.724353,11.866626
269.0966,1.805918,11.866626
269.1196,1.746635,11.813452
269.1425,1.96789,11.893212
269.1656,1.726011,11.857763
269.1886,1.724826,11.866626
269.2116,2.208507,11.857763
269.2345,1.746072,11.813452
269.2575,1.967742,11.884351
269.2805,1.787466,11.875488
269.3034,1.806979,11.857763
269.3265,1.82785,11.848901
269.3485,1.787754,11.857763
269.3705,1.831173,11.875488
269.3925,1.646759,11.866626
269.4145,1.888711,11.848901
269.4364,1.404217,11.866626
269.4583,1.725331,11.840039
269.4804,1.806298,11.875488
269.5024,1.645711,11.875488
269.5244,1.749872,11.857763
269.5464,1.930623,11.848901
269.5693,1.566855,11.875488
269.5923,2.022569,11.840039
269.6154,1.902687,11.857763
269.6374,1.903683,11.875488
269.6594,1.862151,11.866626
269.6822,1.582144,11.866626
269.7053,1.703759,11.857763
269.7273,1.88718,11.866626
269.7493,1.82261,11.893212
269.7722,1.743021,11.866626
269.7953,1.739154,11.848901
269.8183,1.868119,11.866626
269.8413,1.739005,11.857763
269.8642,1.774674,11.857763
269.8872,1.874455,11.857763
269.9102,1.8184,11.866626
269.9322,1.847203,11.866626
269.9541,2.052329,11.857763
269.9771,1.808407,11.857763
269.9991,1.931804,11.875488
270.0211,1.742102,11.893212
270.0421,2.024685,11.875488
270.0642,1.67534,11.875488
270.0862,1.654043,11.857763
270.1072,2.054297,11.840039
270.1290,1.815682,11.875488
270.1521,1.833752,11.875488
270.1741,1.730819,11.840039
270.1961,2.089703,11.866626
270.2191,2.008962,11.840039
270.2420,1.832121,11.857763
270.2651,1.994041,11.866626
270.2880,1.915104,11.875488
270.3111,1.727444,11.875488
270.3340,1.664586,11.813452
270.3570,1.887532,11.866626
270.3800,1.968322,11.875488
270.4029,2.132882,11.875488
270.4249,2.010141,11.848901
270.4469,1.585218,11.857763
270.4690,1.808232,11.875488
270.4910,1.801904,11.875488
270.5130,1.662298,11.875488
270.5350,1.66181,11.840039
270.5578,1.80083,11.875488
270.5799,1.802534,11.875488
270.6029,1.8012,11.840039
270.6260,1.827643,11.866626
270.6488,1.806108,11.875488
270.6718,1.723747,11.875488
270.6940,1.889843,11.884351
270.7159,1.721611,11.866626
270.7387,2.044605,11.884351
270.7618,1.745133,11.875488
270.7838,1.884445,11.875488
270.8058,2.044208,11.866626
270.8288,1.987627,11.884351
270.8507,2.126866,11.875488
270.8737,1.966359,11.875488
270.8968,2.064,11.866626
270.9198,1.967,11.884351
270.9427,1.722678,11.866626
270.9647,1.924695,11.857763
270.9877,1.515517,11.840039
271.0108,1.905339,11.875488
271.0336,1.798647,11.848901
271.0557,1.657603,11.866626
271.0787,1.678774,11.884351
271.1017,1.827047,11.875488
271.1246,1.882668,11.866626
271.1476,1.725125,11.875488
271.1707,1.723802,11.875488
271.1927,1.763624,11.875488
271.2145,1.800158,11.866626
271.2365,1.884325,11.857763
271.2585,1.679564,11.875488
271.2816,1.597016,11.840039
271.3046,1.986703,11.866626
271.3275,1.923258,11.875488
271.3505,1.966533,11.875488
271.3736,1.909073,11.875488
271.3965,2.042873,11.866626
271.4195,1.740532,11.875488
271.4425,1.881165,11.875488
271.4656,1.859336,11.866626
271.4874,1.982661,11.893212
271.5104,1.816623,11.840039
271.5335,1.737798,11.875488
271.5565,1.674428,11.857763
271.5783,1.777335,11.875488
271.6014,1.842285,11.857763
271.6244,1.878263,11.866626
271.6464,1.730167,11.857763
271.6684,1.716221,11.875488
271.6903,1.594744,11.875488
271.7133,1.716092,11.875488
271.7364,1.876863,11.857763
271.7594,1.794877,11.875488
271.7812,1.837312,11.875488
271.8043,1.793399,11.866626
271.8273,2.037557,11.875488
271.8503,1.877231,11.840039
271.8733,1.814054,11.875488
271.8962,1.819554,11.840039
271.9183,1.794968,11.884351
271.9413,1.820007,11.884351
271.9642,1.756467,11.866626
271.9872,1.814254,11.840039
272.0103,1.961478,11.875488
272.0331,2.101372,11.875488
272.0562,1.876999,11.840039
272.0792,1.979095,11.857763
