time,iq,vbus
160.0932,0.372457,12.238843
160.1193,0.407201,12.256567
160.1434,0.59523,12.292016
160.1692,0.50884,12.256567
160.1944,0.562324,12.265429
160.2192,0.619262,12.256567
160.2443,0.78178,12.265429
160.2696,0.941692,12.247705
160.2949,0.950331,12.256567
160.3198,1.418167,12.212255
160.3441,1.33418,12.22998
160.3701,1.09971,12.292016
160.3959,1.016855,12.265429
160.4202,1.513964,12.265429
160.4451,1.002811,12.247705
160.4701,0.582641,12.265429
160.4953,0.666968,12.256567
160.5200,0.652131,12.256567
160.5452,0.714977,12.256567
160.5702,0.485763,12.238843
160.5951,0.417089,12.238843
160.6201,0.509678,12.274292
160.6451,0.463697,12.247705
160.6700,0.388552,12.283154
160.6951,0.634898,12.238843
160.7202,0.740446,12.256567
160.7450,0.738461,12.256567
160.7699,1.176591,12.22998
160.7951,1.054614,12.256567
160.8220,1.319024,12.247705
160.8448,1.48949,12.238843
160.8678,1.239541,12.256567
160.8944,1.10646,12.265429
160.9188,1.193052,12.256567
160.9439,0.863871,12.256567
160.9689,0.502766,12.265429
160.9959,0.84962,12.238843
161.0209,0.657508,12.283154
161.0458,0.711013,12.247705
161.0706,0.560418,12.265429
161.0957,0.195156,12.185669
161.1217,0.150328,12.265429
161.1469,0.23685,12.265429
161.1718,0.520446,12.247705
161.1987,0.948459,12.274292
161.2218,0.847373,12.247705
161.2467,0.774875,12.22998
161.2717,1.175659,12.247705
161.2968,0.894142,12.256567
161.3219,1.337413,12.256567
161.3466,1.338764,12.292016
161.3716,1.022883,12.22998
161.3968,1.128152,12.265429
161.4216,1.067143,12.238843
161.4468,1.119066,12.238843
161.4717,0.973099,12.256567
161.4966,0.889877,12.256567
161.5220,0.700535,12.256567
161.5487,0.720378,12.256567
161.5724,0.39781,12.247705
161.5970,0.433653,12.274292
161.6216,0.445374,12.203393
161.6464,0.74536,12.247705
161.6716,0.319167,12.238843
161.6965,0.340067,12.22998
161.7215,0.648587,12.265429
161.7464,0.848947,12.238843
161.7714,1.0441,12.274292
161.7967,0.615697,12.247705
161.8224,0.954357,12.292016
161.8473,1.146305,12.256567
161.8714,1.01197,12.256567
161.8963,1.017431,12.247705
161.9214,1.080325,12.238843
161.9463,0.644642,12.283154
161.9715,0.721138,12.292016
161.9963,0.533856,12.203393
162.0223,0.789439,12.247705
162.0475,0.320441,12.247705
162.0722,0.430938,12.283154
162.0973,0.404944,12.256567
162.1235,0.554217,12.256567
162.1482,0.745229,12.247705
162.1733,0.672781,12.256567
162.1963,0.556689,12.265429
162.2192,0.791218,12.238843
162.2422,0.937787,12.265429
162.2671,0.86288,12.238843
162.2922,1.100429,12.256567
162.3171,1.105255,12.256567
162.3422,0.886254,12.247705
162.3696,1.174392,12.212255
162.3942,1.059626,12.265429
162.4192,0.906165,12.256567
162.4441,0.998674,12.292016
162.4692,0.761367,12.238843
162.4941,0.591988,12.256567
162.5192,0.751409,12.265429
162.5420,0.398978,12.265429
162.5651,0.294497,12.256567
162.5883,0.493174,12.22998
162.6132,0.637233,12.238843
162.6380,0.540774,12.22998
162.6632,0.514445,12.256567
162.6881,0.420344,12.256567
162.7145,0.437064,12.283154
162.7391,0.730266,12.265429
162.7640,0.796806,12.265429
162.7891,1.167172,12.22998
162.8138,0.887941,12.256567
162.8389,1.160707,12.256567
162.8638,1.094824,12.212255
162.8890,1.090775,12.22998
162.9139,0.801401,12.265429
162.9390,0.998065,12.265429
162.9638,0.953022,12.265429
162.9898,0.401257,12.256567
163.0128,0.966637,12.265429
163.0378,0.250122,12.247705
163.0631,0.444552,12.283154
163.0877,0.454705,12.256567
163.1130,0.577311,12.256567
163.1403,0.542257,12.256567
163.1638,0.445087,12.274292
163.1889,0.844976,12.265429
163.2138,0.486428,12.194531
163.2389,0.932348,12.309741
163.2637,0.808892,12.265429
163.2889,1.429726,12.265429
163.3137,1.067167,12.256567
163.3387,1.14299,12.256567
163.3637,1.308261,12.256567
163.3886,1.361364,12.247705
163.4137,0.863771,12.247705
163.4399,0.945606,12.256567
163.4638,1.066157,12.256567
163.4887,0.832632,12.238843
163.5117,0.799786,12.265429
163.5346,0.548068,12.238843
163.5596,0.365824,12.265429
163.5847,0.666739,12.256567
163.6098,0.674248,12.256567
163.6345,0.603023,12.283154
163.6616,0.267421,12.22998
163.6867,0.292637,12.247705
163.7115,0.764418,12.265429
163.7367,0.803006,12.256567
163.7595,1.150434,12.265429
163.7825,1.068499,12.265429
163.8081,1.040504,12.256567
163.8327,1.289528,12.265429
163.8574,1.143532,12.256567
163.8827,1.015919,12.265429
163.9074,1.142258,12.256567
163.9324,1.173483,12.283154
163.9575,0.705795,12.256567
163.9824,0.686167,12.256567
164.0053,0.825364,12.238843
164.0305,0.716167,12.256567
164.0558,0.460181,12.256567
164.0802,0.223638,12.283154
164.1059,0.516594,12.256567
164.1316,0.585959,12.265429
164.1543,0.484835,12.238843
164.1794,0.651938,12.212255
164.2044,0.487752,12.238843
164.2306,0.583587,12.256567
164.2583,0.80109,12.292016
164.2813,1.039952,12.256567
164.3063,1.109161,12.247705
164.3313,1.046933,12.283154
164.3562,1.072935,12.256567
164.3813,1.239731,12.221118
164.4066,1.239949,12.247705
164.4311,0.957725,12.256567
164.4565,0.834735,12.256567
164.4813,0.721052,12.292016
164.5061,0.475807,12.256567
164.5312,0.697047,12.247705
164.5561,0.534106,12.238843
164.5811,0.276275,12.292016
164.6062,0.119775,12.247705
164.6311,0.562074,12.265429
164.6561,0.620504,12.256567
164.6812,0.497694,12.265429
164.7060,0.828617,12.247705
164.7310,0.714896,12.274292
164.7564,1.191771,12.265429
164.7812,0.885775,12.256567
164.8072,0.847965,12.283154
164.8312,1.181939,12.238843
164.8570,1.254415,12.247705
164.8809,1.050053,12.265429
164.9070,1.186334,12.283154
164.9301,0.906782,12.256567
164.9531,1.097184,12.256567
164.9779,1.098974,12.22998
165.0030,0.739228,12.256567
165.0289,0.40346,12.283154
165.0539,0.66311,12.283154
165.0809,0.3364,12.247705
165.1061,0.291306,12.247705
165.1319,0.198221,12.22998
165.1569,0.403325,12.265429
165.1807,0.752517,12.256567
165.2067,1.079264,12.22998
165.2309,0.36907,12.247705
165.2567,0.652694,12.283154
165.2820,1.13554,12.22998
165.3068,0.73993,12.309741
165.3319,1.025145,12.265429
165.3567,1.133412,12.22998
165.3820,0.963745,12.292016
165.4067,1.290249,12.256567
165.4317,0.685446,12.265429
165.4567,1.144305,12.256567
165.4816,0.882419,12.256567
165.5068,0.840773,12.256567
165.5319,0.821089,12.22998
165.5567,0.430084,12.256567
165.5819,0.584122,12.256567
165.6066,0.550157,12.265429
165.6316,0.577441,12.22998
165.6567,0.305112,12.274292
165.6818,0.673739,12.238843
165.7067,0.478549,12.292016
165.7318,0.815226,12.256567
165.7566,0.973727,12.265429
165.7815,0.959126,12.22998
165.8071,0.410296,12.283154
165.8316,1.180906,12.238843
165.8566,1.273234,12.247705
165.8816,0.979004,12.256567
165.9066,1.147004,12.265429
165.9315,0.873796,12.238843
165.9564,0.893374,12.274292
165.9817,0.748775,12.238843
166.0045,0.870833,12.283154
166.0307,0.590754,12.265429
166.0544,0.331631,12.256567
166.0805,0.269583,12.247705
166.1055,0.482388,12.256567
166.1314,0.251057,12.247705
166.1554,0.582417,12.256567
166.1804,0.861898,12.22998
166.2064,0.87127,12.256567
166.2313,0.845081,12.22998
166.2554,1.060536,12.256567
166.2783,0.978633,12.283154
166.3014,1.199405,12.256567
166.3253,1.432909,12.256567
166.3503,1.315774,12.265429
166.3753,1.071189,12.256567
166.4008,1.223776,12.274292
166.4252,1.152715,12.292016
166.4524,1.01141,12.247705
166.4773,0.975267,12.238843
166.5022,0.859079,12.203393
166.5273,1.040958,12.238843
166.5522,0.548665,12.256567
166.5775,0.710919,12.247705
166.6024,0.641145,12.265429
166.6272,0.55533,12.238843
166.6521,0.340198,12.256567
166.6771,0.472948,12.256567
166.7021,0.574861,12.274292
166.7272,0.516413,12.238843
166.7523,0.818551,12.256567
166.7770,0.96201,12.238843
166.8024,0.838872,12.292016
166.8272,1.276632,12.265429
166.8520,0.988078,12.256567
166.8771,1.001553,12.265429
166.9021,0.936502,12.265429
166.9270,1.081569,12.256567
166.9521,0.552984,12.247705
166.9771,0.633613,12.221118
167.0020,0.479922,12.212255
167.0280,0.637297,12.265429
167.0531,0.56192,12.238843
167.0779,0.473272,12.256567
167.1031,0.572577,12.238843
167.1290,0.599709,12.265429
167.1538,0.642083,12.256567
167.1800,0.58375,12.256567
167.2050,0.6899,12.247705
167.2298,0.819082,12.238843
167.2549,1.38186,12.22998
167.2799,0.981052,12.283154
167.3051,1.049847,12.238843
167.3298,1.426159,12.283154
167.3529,1.042484,12.292016
167.3758,1.173378,12.256567
167.4008,1.191625,12.265429
167.4257,1.285815,12.256567
167.4508,1.167458,12.247705
167.4757,0.803339,12.238843
167.5027,0.628232,12.203393
167.5267,0.799878,12.265429
167.5517,0.513124,12.265429
167.5767,0.585376,12.265429
167.6018,0.448895,12.265429
167.6248,0.330298,12.256567
167.6478,0.445446,12.238843
167.6726,0.609031,12.238843
167.6977,0.644991,12.256567
167.7227,0.971062,12.238843
167.7476,0.60706,12.256567
167.7736,0.882111,12.256567
167.7986,1.07191,12.256567
167.8247,0.975817,12.265429
167.8496,1.303233,12.247705
167.8736,1.071748,12.265429
167.8986,1.528248,12.247705
167.9234,1.048169,12.283154
167.9496,1.234198,12.274292
167.9746,0.711392,12.265429
168.0006,0.567948,12.265429
168.0237,1.024701,12.247705
168.0505,0.692802,12.238843
168.0757,0.311276,12.274292
168.1005,0.451279,12.292016
168.1274,0.499273,12.238843
168.1504,0.584015,12.274292
168.1757,0.581111,12.256567
168.1986,0.569997,12.292016
168.2217,0.776573,12.238843
