time,iq,vbus
81.5890,0.497546,12.035009
81.6110,0.706568,12.088183
81.6330,0.257693,12.061597
81.6550,0.655943,12.088183
81.6768,0.304698,12.097046
81.6978,0.499001,12.097046
81.7199,0.351927,12.088183
81.7429,0.373618,12.061597
81.7660,0.438366,12.061597
81.7880,0.680512,12.088183
81.8108,0.334923,12.088183
81.8329,0.377144,12.088183
81.8549,0.289162,12.11477
81.8769,0.4557,12.088183
81.8989,0.369557,12.088183
81.9209,0.85048,12.088183
81.9429,0.46488,12.079321
81.9647,0.3319,12.088183
81.9868,0.586002,12.097046
82.0088,0.658648,12.079321
82.0319,0.513606,12.079321
82.0549,0.504636,12.097046
82.0777,0.228982,12.079321
82.1008,0.020093,12.097046
82.1239,0.458001,12.088183
82.1467,0.55326,12.123632
82.1687,0.340808,12.088183
82.1907,0.379644,12.088183
82.2137,0.465918,12.088183
82.2369,0.936238,12.079321
82.2596,0.757155,12.097046
82.2827,0.495196,12.088183
82.3047,0.521737,12.079321
82.3267,0.645499,12.061597
82.3477,0.309989,12.11477
82.3697,0.566708,12.097046
82.3926,0.393239,12.061597
82.4146,0.292046,12.088183
82.4366,0.88485,12.079321
82.4596,0.745918,12.132495
82.4817,0.339364,12.088183
82.5045,0.631823,12.088183
82.5265,0.42675,12.097046
82.5485,0.459732,12.141357
82.5707,0.699162,12.088183
82.5936,0.553614,12.097046
82.6156,0.050271,12.097046
82.6374,0.631415,12.088183
82.6595,0.731135,12.088183
82.6825,0.191657,12.088183
82.7056,0.526387,12.088183
82.7275,0.306959,12.097046
82.7504,0.689336,12.070458
82.7735,0.647184,12.079321
82.7965,0.088944,12.052734
82.8195,0.257132,12.079321
82.8424,0.582401,12.079321
82.8644,0.261382,12.088183
82.8864,0.570498,12.088183
82.9074,0.664655,12.079321
82.9294,0.220248,12.088183
82.9525,0.403539,12.079321
82.9753,0.708219,12.088183
82.9973,0.310799,12.097046
83.0206,0.747084,12.123632
83.0434,0.431516,12.079321
83.0664,0.112638,12.088183
83.0893,1.01922,12.061597
83.1113,0.643437,12.123632
83.1334,0.172294,12.123632
83.1554,0.733212,12.088183
83.1774,0.482563,12.123632
83.2003,-0.04659,12.079321
83.2233,0.627133,12.026147
83.2463,0.593984,12.088183
83.2692,0.963633,12.123632
83.2922,0.812554,12.079321
83.3153,0.594289,12.097046
83.3373,0.315825,12.088183
83.3601,0.631017,12.097046
83.3822,0.350701,12.088183
83.4042,0.423368,12.079321
83.4262,0.524512,12.088183
83.4482,0.241862,12.097046
83.4702,0.743966,12.097046
83.4922,0.614915,12.088183
83.5141,0.281552,12.097046
83.5361,0.891386,12.070458
83.5581,0.667101,12.088183
83.5801,0.18281,12.088183
83.6021,0.774474,12.070458
83.6242,0.615949,12.070458
83.6472,0.481329,12.088183
83.6701,0.87416,12.070458
83.6921,0.601446,12.070458
83.7151,0.07079,12.035009
83.7371,0.40976,12.088183
83.7592,0.594052,12.088183
83.7820,0.315208,12.088183
83.8040,0.616914,12.079321
83.8260,0.677815,12.079321
83.8480,0.443935,12.11477
83.8703,0.736969,12.079321
83.8929,0.70743,12.105908
83.9159,0.646694,12.11477
83.9370,0.315007,12.11477
83.9590,0.585866,12.088183
83.9810,0.26923,12.11477
84.0030,0.420509,12.079321
84.0260,0.460931,12.079321
84.0489,0.328297,12.097046
84.0719,0.520486,12.079321
84.0950,0.250666,12.088183
84.1170,0.389064,12.088183
84.1398,0.624359,12.070458
84.1629,0.332506,12.088183
84.1849,0.452915,12.123632
84.2070,0.397659,12.079321
84.2298,0.106964,12.11477
84.2530,0.133338,12.088183
84.2759,0.28362,12.088183
84.2989,0.05713,12.043872
84.3218,0.34959,12.088183
84.3438,0.809985,12.088183
84.3658,0.196556,12.088183
84.3878,0.672598,12.105908
84.4099,0.558826,12.11477
84.4318,0.299809,12.088183
84.4538,0.561357,12.070458
84.4757,0.547243,12.070458
84.4977,0.368225,12.088183
84.5200,0.472426,12.088183
84.5428,0.387011,12.088183
84.5659,0.10299,12.097046
84.5876,0.469641,12.123632
84.6097,0.612748,12.088183
84.6316,0.295716,12.088183
84.6537,0.663034,12.088183
84.6767,0.369865,12.070458
84.6996,0.26154,12.088183
84.7216,0.75972,12.088183
84.7446,0.767355,12.088183
84.7666,0.385579,12.070458
84.7897,0.361232,12.11477
84.8126,0.61986,12.097046
84.8356,0.772389,12.079321
84.8586,0.708448,12.088183
84.8815,0.682553,12.088183
84.9035,0.558431,12.088183
84.9255,0.367983,12.097046
84.9475,0.191594,12.088183
84.9695,0.714199,12.079321
84.9926,0.701287,12.088183
85.0155,0.419778,12.097046
85.0385,0.614713,12.088183
85.0615,0.270187,12.070458
85.0845,0.410636,12.088183
85.1065,0.658079,12.079321
85.1294,0.337999,12.097046
85.1525,0.24246,12.097046
85.1755,0.308353,12.097046
85.1984,-0.004741,12.088183
85.2204,0.708924,12.088183
85.2424,0.704037,12.061597
85.2655,0.199282,12.079321
85.2864,0.365947,12.070458
85.3093,0.224219,12.11477
85.3313,0.356507,12.123632
85.3533,0.634891,12.043872
85.3764,0.838222,12.026147
85.3994,0.256189,12.088183
85.4214,0.830001,12.088183
85.4453,0.644735,12.088183
85.4683,0.905923,12.061597
85.4914,0.476775,12.097046
85.5132,0.036256,12.070458
85.5365,0.634742,12.088183
85.5593,0.450179,12.061597
85.5823,0.469769,12.105908
85.6042,0.509669,12.088183
85.6272,0.316229,12.061597
85.6502,0.969944,12.070458
85.6733,0.760307,12.097046
85.6962,0.416886,12.088183
85.7182,0.359386,12.088183
85.7402,0.811436,12.079321
85.7622,0.502672,12.052734
85.7842,0.390835,12.123632
85.8062,0.535599,12.105908
85.8283,0.268073,12.079321
85.8511,0.373013,12.061597
85.8731,0.528423,12.079321
85.8962,0.372446,12.11477
85.9192,0.688254,12.11477
85.9431,0.792356,12.088183
85.9661,-0.063205,12.11477
85.9892,0.499165,12.097046
86.0110,0.74488,12.088183
86.0330,0.079783,12.061597
86.0550,0.625534,12.097046
86.0761,0.882623,12.088183
86.0980,0.053157,12.070458
