time,iq,vbus
15.1256,1.26013,11.884351
15.1616,1.286051,11.884351
15.1846,1.180683,11.884351
15.2076,1.104563,11.902075
15.2305,1.223818,11.884351
15.2536,1.105545,11.902075
15.2766,0.986352,11.884351
15.2997,0.986133,11.884351
15.3225,1.285921,11.857763
15.3456,1.300013,11.884351
15.3686,1.041523,11.893212
15.3916,0.89971,11.884351
15.4145,1.019334,11.831177
15.4365,1.102141,11.884351
15.4585,1.439261,11.893212
15.4805,1.220392,11.884351
15.5026,0.980083,11.840039
15.5254,0.981715,11.893212
15.5474,1.156691,11.884351
15.5694,1.036818,11.884351
15.5915,1.194092,11.875488
15.6135,1.377304,11.893212
15.6355,1.300751,11.884351
15.6575,0.815771,11.893212
15.6795,0.977947,11.884351
15.7024,0.978146,11.857763
15.7244,1.017671,11.875488
15.7474,1.214831,11.884351
15.7694,1.172719,11.893212
15.7923,1.095459,11.857763
15.8153,0.977203,11.884351
15.8374,1.07791,11.884351
15.8604,0.993751,11.875488
15.8824,0.817415,11.875488
15.9044,0.979015,11.893212
15.9273,1.137586,11.884351
15.9493,1.354513,11.893212
15.9713,1.09609,11.884351
15.9933,1.034656,11.910937
16.0154,1.001172,11.884351
16.0493,1.082417,11.893212
16.0713,1.129397,11.884351
16.0923,0.978927,11.875488
16.1153,1.162381,11.893212
16.1372,1.142796,11.893212
16.1592,1.166472,11.893212
16.1812,1.053098,11.875488
16.2043,1.074904,11.884351
16.2273,1.01725,11.884351
16.2493,1.090269,11.9198
16.2711,1.054509,11.884351
16.2931,1.056309,11.9198
16.3151,1.090921,11.866626
16.3382,1.13786,11.884351
16.3612,1.190377,11.875488
16.3841,1.137336,11.884351
16.4071,0.890852,11.884351
16.4302,1.41218,11.875488
16.4522,1.009502,11.875488
16.4751,0.986723,11.884351
16.4971,1.321047,11.866626
16.5191,1.189549,11.884351
16.5421,1.20817,11.884351
16.5642,1.313757,11.884351
16.5862,1.007878,11.884351
16.6080,1.184822,11.893212
16.6300,1.299156,11.902075
16.6521,1.203535,11.875488
16.6740,1.172327,11.884351
16.6960,1.009973,11.884351
16.7191,1.083038,11.884351
16.7420,1.072672,11.875488
16.7650,1.188102,11.884351
16.7880,1.173051,11.884351
16.8111,1.01835,11.884351
16.8330,1.13923,11.884351
16.8560,1.300137,11.884351
16.8790,1.196381,11.884351
16.9021,1.029625,11.866626
16.9249,1.011832,11.875488
16.9480,1.062486,11.831177
16.9710,1.03919,11.875488
16.9920,1.180214,11.875488
17.0140,1.010594,11.9198
17.0369,1.171791,11.884351
17.0599,1.136702,11.884351
17.0830,1.170709,11.884351
17.1060,1.009371,11.893212
17.1288,1.008973,11.884351
17.1519,1.034259,11.875488
17.1750,1.18637,11.893212
17.1980,0.985039,11.884351
17.2198,1.120127,11.875488
17.2408,0.976377,11.884351
17.2618,1.094088,11.857763
17.2838,1.168831,11.884351
17.3058,1.041803,11.884351
17.3268,1.110584,11.884351
17.3498,1.006385,11.884351
17.3718,0.960335,11.857763
17.3949,1.071575,11.884351
17.4167,1.108633,11.884351
17.4387,1.039239,11.884351
17.4607,1.03772,11.884351
17.4828,1.164932,11.884351
17.5058,1.181536,11.902075
17.5287,1.107241,11.893212
17.5507,0.860108,11.884351
17.5727,1.181848,11.893212
17.5947,1.156601,11.875488
17.6167,1.038533,11.902075
17.6387,1.267266,11.902075
17.6607,1.071317,11.884351
17.6817,1.002534,11.831177
17.7038,1.093791,11.884351
17.7267,0.881663,11.893212
17.7496,1.163421,11.884351
17.7717,1.002358,11.857763
17.7937,1.027668,11.884351
17.8167,1.071229,11.893212
17.8396,0.993697,11.884351
17.8626,0.979558,11.884351
17.8857,0.992921,11.884351
17.9085,1.034647,11.902075
17.9316,1.229393,11.875488
17.9546,1.033852,11.884351
17.9776,0.908127,11.884351
18.0005,0.858514,11.893212
18.0236,1.130597,11.893212
18.0466,1.095998,11.884351
18.0696,1.164439,11.884351
18.0925,0.861111,11.884351
18.1145,1.158823,11.884351
18.1375,1.003312,11.884351
18.1595,1.132008,11.884351
18.1816,1.029403,11.875488
18.2026,0.966169,11.884351
18.2246,0.958447,11.884351
18.2464,1.130753,11.893212
18.2674,1.036121,11.884351
18.2884,1.065341,11.875488
18.3094,1.100654,11.9198
18.3314,1.109823,11.875488
18.3534,0.952377,11.884351
18.3754,0.863326,11.893212
18.3974,1.221363,11.893212
18.4195,1.084161,11.884351
18.4415,1.272089,11.857763
18.4635,1.025089,11.884351
18.4853,1.186006,11.893212
18.5073,1.033887,11.884351
18.5293,1.134398,11.910937
18.5514,1.034227,11.857763
18.5744,1.009456,11.884351
18.5964,1.239186,11.884351
18.6183,1.095665,11.902075
18.6403,1.043498,11.884351
18.6613,1.104288,11.875488
18.6822,1.095627,11.893212
18.7043,1.255753,11.840039
18.7263,1.170944,11.884351
18.7483,1.036352,11.884351
18.7714,1.163337,11.857763
18.7934,0.988564,11.893212
18.8162,1.195266,11.884351
18.8393,1.298292,11.875488
18.8612,1.153843,11.822314
18.8843,1.122324,11.893212
18.9063,1.114413,11.884351
18.9292,1.010974,11.875488
18.9512,1.0249,11.875488
18.9742,0.909719,11.884351
18.9962,1.113332,11.910937
19.0182,1.080327,11.893212
19.0512,1.012487,11.857763
19.0743,1.205289,11.884351
19.0971,1.127955,11.875488
19.1201,0.919031,11.884351
19.1432,1.094558,11.884351
19.1662,1.048512,11.884351
19.1891,0.968251,11.884351
19.2121,1.300918,11.875488
19.2354,1.014086,11.884351
19.2580,1.048754,11.884351
19.2792,1.02297,11.884351
19.3010,1.143246,11.857763
19.3230,1.100658,11.902075
19.3440,0.965735,11.884351
19.3660,1.243981,11.884351
19.3881,1.100371,11.884351
19.4100,1.116647,11.875488
19.4310,0.974988,11.857763
19.4541,0.976842,11.840039
19.4770,1.009632,11.893212
19.4990,1.04333,11.884351
19.5210,0.865789,11.857763
19.5430,0.974125,11.893212
19.5650,0.88076,11.866626
19.5881,1.033853,11.893212
19.6099,0.977075,11.875488
19.6330,0.916269,11.884351
19.6560,1.034186,11.893212
19.6790,0.952958,11.884351
19.7019,1.008226,11.902075
19.7239,1.057344,11.884351
19.7469,1.160091,11.884351
19.7690,1.110678,11.831177
