time,iq,vbus
154.9111,11.910937,1.223176
154.9300,11.902075,1.301016
154.9491,11.902075,1.222191
154.9681,11.910937,1.107113
154.9870,11.902075,1.280548
155.0061,11.910937,1.280956
155.0251,11.902075,1.299519
155.0451,11.875488,1.299661
155.0650,11.884351,1.340422
155.0850,11.884351,1.07109
155.1041,11.902075,1.107452
155.1230,11.875488,1.377033
155.1420,11.875488,1.416279
155.1610,11.910937,1.106183
155.1801,11.866626,1.298342
155.1990,11.910937,1.279043
155.2189,11.910937,1.220761
155.2379,11.902075,1.300555
155.2570,11.910937,1.204556
155.2759,11.910937,1.224009
155.2949,11.875488,1.299669
155.3140,11.875488,1.299726
155.3329,11.875488,1.202381
155.3529,11.875488,1.377403
155.3718,11.875488,1.299802
155.3918,11.910937,1.29778
155.4109,11.910937,1.224268
155.4309,11.9198,1.161252
155.4509,11.902075,1.201043
155.4708,11.910937,1.278883
155.4908,11.910937,1.220256
155.5110,11.910937,1.299295
155.5299,11.910937,1.376231
155.5498,11.875488,1.220366
155.5698,11.910937,1.279842
155.5897,11.910937,1.300069
155.6089,11.910937,1.202207
155.6288,11.910937,1.28017
155.6488,11.910937,1.280753
155.6688,11.928662,1.2999
155.6877,11.910937,1.298527
155.7077,11.910937,1.300298
155.7268,11.902075,1.225146
155.7468,11.910937,1.28013
155.7667,11.910937,1.222583
155.7857,11.910937,1.298044
155.8057,11.902075,1.411122
155.8258,11.902075,1.358804
155.8458,11.902075,1.241756
155.8657,11.902075,1.241357
155.8857,11.910937,1.297996
155.9056,11.902075,1.321664
155.9246,11.9198,1.283438
155.9447,11.875488,1.377431
155.9647,11.884351,1.380558
155.9847,11.866626,1.284136
156.0047,11.884351,1.303965
156.0246,11.884351,1.361476
156.0445,11.884351,1.304654
156.0645,11.884351,1.226492
156.0847,11.866626,1.30576
156.1047,11.902075,1.28722
156.1246,11.875488,1.227024
156.1446,11.893212,1.147588
156.1645,11.866626,1.284257
156.1845,11.875488,1.225708
156.2044,11.831177,1.186877
156.2246,11.866626,1.379515
156.2445,11.866626,1.302187
156.2645,11.875488,1.281942
156.2845,11.884351,1.280959
156.3045,11.884351,1.360024
156.3244,11.884351,1.377929
156.3444,11.866626,1.280709
156.3645,11.875488,1.35747
156.3845,11.866626,1.37527
156.4044,11.866626,1.221246
156.4244,11.884351,1.299927
156.4444,11.875488,1.221523
156.4625,11.884351,1.337007
156.4825,11.857763,1.202121
156.5024,11.875488,1.224077
156.5213,11.875488,1.201529
156.5403,11.910937,1.358122
156.5594,11.910937,1.356083
156.5784,11.910937,1.219402
156.5973,11.910937,1.356435
156.6164,11.910937,1.335797
156.6353,11.910937,1.221946
156.6543,11.866626,1.374829
156.6732,11.875488,1.375303
156.6934,11.875488,1.298777
156.7133,11.875488,1.375288
156.7333,11.875488,1.378274
156.7532,11.875488,1.221934
156.7722,11.884351,1.240308
156.7913,11.857763,1.221625
156.8113,11.910937,1.416864
156.8312,11.910937,1.222749
156.8502,11.910937,1.165707
156.8701,11.910937,1.417437
156.8903,11.910937,1.226049
156.9092,11.9198,1.35962
156.9292,11.910937,1.223018
156.9491,11.866626,1.376304
156.9681,11.910937,1.377856
156.9872,11.910937,1.284738
157.0061,11.902075,1.148266
157.0261,11.910937,1.108759
157.0461,11.910937,1.303118
157.0652,11.910937,1.302481
157.0841,11.910937,1.361419
157.1031,11.875488,1.360397
157.1220,11.875488,1.340693
157.1411,11.875488,1.302636
157.1601,11.910937,1.285716
157.1790,11.910937,1.301657
157.1981,11.910937,1.378784
157.2171,11.910937,1.167944
157.2360,11.910937,1.300898
157.2550,11.866626,1.30022
157.2741,11.884351,1.299848
157.2940,11.857763,1.339266
157.3140,11.884351,1.358911
157.3340,11.875488,1.283187
157.3529,11.884351,1.376247
157.3720,11.875488,1.299397
157.3920,11.857763,1.300279
157.4120,11.875488,1.146986
157.4309,11.875488,1.14737
157.4509,11.910937,1.301479
157.4710,11.902075,1.380902
157.4910,11.902075,1.283177
157.5100,11.910937,1.284277
157.5299,11.866626,1.205439
157.5499,11.910937,1.227653
157.5698,11.866626,1.378154
157.5899,11.910937,1.286562
157.6089,11.866626,1.244305
157.6288,11.910937,1.302262
157.6488,11.910937,1.377329
157.6688,11.910937,1.185833
157.6887,11.910937,1.378125
157.7079,11.9198,1.284021
157.7278,11.910937,1.416626
157.7478,11.9198,1.452034
157.7677,11.910937,1.184695
157.7877,11.910937,1.279602
157.8077,11.866626,1.415766
157.8268,11.902075,1.299615
157.8457,11.866626,1.145527
157.8647,11.910937,1.299656
157.8838,11.910937,1.103833
157.9028,11.875488,1.220987
157.9227,11.875488,1.377761
157.9417,11.875488,1.432369
157.9608,11.875488,1.279746
157.9807,11.910937,1.280139
158.0007,11.9198,1.221053
158.0197,11.866626,1.376686
158.0386,11.910937,1.356842
158.0577,11.910937,1.239591
158.0777,11.9198,1.300056
158.0977,11.9198,1.280641
158.1176,11.866626,1.278816
158.1375,11.902075,1.298349
158.1575,11.910937,1.375373
158.1777,11.910937,1.37684
158.1977,11.902075,1.279901
158.2176,11.910937,1.298114
158.2375,11.9198,1.29948
158.2575,11.902075,1.277478
158.2765,11.902075,1.280754
158.2956,11.902075,1.297993
158.3145,11.910937,1.29981
158.3334,11.910937,1.279928
158.3526,11.866626,1.221075
158.3715,11.866626,1.279498
158.3905,11.857763,1.203874
158.4096,11.910937,1.318134
158.4285,11.902075,1.162265
158.4474,11.902075,1.240344
158.4674,11.910937,1.22033
158.4866,11.910937,1.18075
158.5065,11.875488,1.219922
158.5255,11.910937,1.219848
158.5454,11.857763,1.144366
158.5644,11.902075,1.298154
158.5834,11.866626,1.259556
158.6024,11.875488,1.297261
158.6213,11.875488,1.064094
158.6404,11.875488,1.29606
158.6595,11.910937,1.141709
158.6794,11.910937,1.296164
158.6983,11.910937,1.372838
158.7183,11.910937,1.138966
158.7384,11.9198,1.141274
158.7584,11.910937,1.294833
158.7773,11.910937,1.23435
158.7963,11.910937,1.216241
158.8154,11.866626,1.27454
158.8353,11.910937,1.371655
158.8553,11.910937,1.352468
158.8753,11.910937,1.373789
158.8953,11.875488,1.295157
158.9152,11.902075,1.255458
158.9352,11.910937,1.101982
158.9553,11.910937,1.218056
158.9754,11.902075,1.14184
158.9953,11.910937,1.277521
159.0152,11.902075,1.355169
159.0352,11.910937,1.259457
159.0551,11.902075,1.414077
159.0751,11.910937,1.298392
159.0952,11.875488,1.336577
159.1152,11.902075,1.302463
159.1351,11.902075,1.299386
159.1551,11.910937,1.224635
159.1751,11.902075,1.065913
159.1951,11.866626,1.377759
159.2132,11.910937,1.220375
159.2331,11.893212,1.299405
159.2521,11.884351,1.298012
159.2710,11.875488,1.456273
159.2901,11.857763,1.300331
159.3092,11.902075,1.146558
159.3290,11.866626,1.301142
159.3480,11.910937,1.205742
159.3671,11.910937,1.300401
159.3860,11.910937,1.376848
159.4049,11.910937,1.356907
159.4241,11.910937,1.223931
159.4430,11.910937,1.277873
159.4620,11.875488,1.298568
159.4811,11.875488,1.35895
159.5010,11.875488,1.279143
159.5210,11.875488,1.258681
159.5410,11.875488,1.298682
159.5609,11.875488,1.27995
159.5809,11.875488,1.3518
159.6009,11.875488,1.219638
159.6200,11.875488,1.222106
159.6389,11.910937,1.373626
159.6578,11.910937,1.277113
159.6779,11.866626,1.412368
159.6978,11.9198,1.335498
159.7169,11.9198,1.275619
159.7358,11.910937,1.217181
159.7558,11.910937,1.29302
159.7760,11.910937,1.219003
159.7949,11.910937,1.390358
159.8149,11.910937,1.293737
159.8348,11.866626,1.353013
159.8548,11.910937,1.331637
159.8748,11.902075,1.179837
159.8947,11.875488,1.298498
159.9149,11.910937,1.063267
159.9348,11.910937,1.279181
159.9548,11.910937,1.296169
159.9749,11.910937,1.372316
159.9947,11.910937,1.219703
160.0147,11.902075,1.25528
160.0346,11.910937,1.278162
160.0548,11.9198,1.274748
160.0748,11.910937,1.432926
160.0947,11.875488,1.275833
160.1148,11.910937,1.294563
160.1346,11.910937,1.294084
160.1547,11.910937,1.218733
160.1746,11.866626,1.332924
160.1947,11.902075,1.099033
160.2147,11.9198,1.214644
160.2347,11.910937,1.291107
160.2547,11.910937,1.138738
160.2746,11.910937,1.21699
160.2946,11.875488,1.292105
160.3145,11.910937,1.194305
160.3346,11.866626,1.213637
160.3546,11.9198,1.369623
160.3746,11.910937,1.211942
160.3946,11.902075,1.136654
160.4146,11.866626,1.136433
160.4345,11.910937,1.212922
160.4544,11.910937,1.136881
160.4746,11.875488,1.174537
160.4946,11.875488,1.098547
160.5145,11.9198,1.137416
160.5345,11.910937,1.13633
160.5545,11.910937,1.274569
160.5745,11.910937,1.291367
160.5944,11.902075,1.272223
160.6135,11.9198,1.349925
160.6324,11.875488,1.139074
160.6514,11.866626,1.369323
160.6705,11.875488,1.351447
160.6895,11.857763,1.289676
160.7094,11.910937,1.254814
160.7294,11.866626,1.293469
160.7493,11.902075,1.351929
160.7693,11.902075,1.195571
160.7884,11.910937,1.14349
160.8073,11.866626,1.217122
160.8273,11.910937,1.219187
160.8473,11.910937,1.294966
160.8672,11.910937,1.36779
160.8874,11.910937,1.274903
160.9074,11.902075,1.294333
160.9273,11.902075,1.101255
160.9473,11.910937,1.294831
160.9683,11.910937,1.351438
160.9872,11.875488,1.27385
161.0063,11.902075,1.273363
161.0254,11.910937,1.272649
161.0452,11.910937,1.097794
161.0642,11.910937,1.271221
161.0843,11.902075,1.367266
161.1032,11.910937,1.211272
161.1232,11.910937,1.386659
161.1432,11.884351,1.136028
161.1621,11.902075,1.177091
161.1812,11.884351,1.214949
161.2002,11.875488,1.291477
161.2191,11.875488,1.212354
161.2382,11.910937,1.270516
161.2572,11.857763,1.365505
161.2772,11.902075,1.368926
