time,iq,vbus
77.1824,1.316957,11.893212
77.2034,1.071982,11.884351
77.2244,1.033221,11.857763
77.2454,1.308139,11.857763
77.2664,1.258032,11.848901
77.2874,1.00763,11.857763
77.3084,1.140841,11.884351
77.3294,1.252772,11.866626
77.3504,1.096861,11.866626
77.3724,1.28738,11.848901
77.3952,1.008199,11.857763
77.4183,1.03083,11.857763
77.4403,1.308772,11.866626
77.4623,1.185456,11.866626
77.4833,1.140278,11.884351
77.5043,1.268666,11.866626
77.5253,1.094485,11.848901
77.5463,1.284594,11.857763
77.5673,1.028748,11.857763
77.5882,1.27016,11.857763
77.6092,1.064585,11.884351
77.6302,1.065505,11.866626
77.6512,1.077136,11.848901
77.6722,1.272288,11.866626
77.6932,1.16096,11.857763
77.7142,1.289182,11.857763
77.7352,1.351266,11.857763
77.7562,1.116465,11.848901
77.7772,1.067088,11.857763
77.7982,1.117063,11.848901
77.8191,1.077531,11.848901
77.8402,1.177452,11.857763
77.8621,1.289376,11.857763
77.8842,1.205332,11.848901
77.9070,1.356063,11.857763
77.9301,1.043454,11.857763
77.9531,1.076374,11.848901
77.9751,1.097956,11.857763
77.9980,1.174747,11.866626
78.0210,1.112632,11.857763
78.0441,1.431359,11.857763
78.0661,1.174041,11.857763
78.0881,1.38642,11.866626
78.1109,1.353555,11.857763
78.1340,1.219681,11.866626
78.1560,0.985321,11.848901
78.1780,1.270663,11.831177
78.2000,1.063735,11.857763
78.2219,1.231159,11.857763
78.2449,1.204093,11.848901
78.2679,1.310781,11.884351
78.2901,1.065238,11.857763
78.3130,1.289035,11.857763
78.3359,1.328151,11.857763
78.3589,1.033593,11.822314
78.3809,1.313256,11.857763
78.4040,1.291262,11.848901
78.4269,1.196235,11.857763
78.4499,1.291674,11.866626
78.4719,1.191455,11.857763
78.4939,1.163113,11.857763
78.5159,1.279597,11.848901
78.5388,1.104985,11.831177
78.5618,1.143578,11.857763
78.5839,1.030913,11.875488
78.6059,1.265319,11.848901
78.6279,1.220846,11.848901
78.6489,1.10933,11.848901
78.6717,1.175593,11.857763
78.6937,1.309534,11.857763
78.7167,1.225611,11.857763
78.7387,1.309938,11.840039
78.7608,1.219578,11.866626
78.7836,1.307917,11.848901
78.8067,1.061882,11.857763
78.8297,1.245456,11.857763
78.8517,1.172319,11.866626
78.8736,1.005754,11.857763
78.8956,1.1116,11.857763
78.9176,1.268904,11.884351
78.9407,1.101315,11.866626
78.9626,1.156101,11.848901
78.9847,1.106657,11.857763
79.0075,1.157735,11.866626
79.0306,1.15866,11.848901
79.0536,1.338469,11.857763
79.0756,1.10918,11.848901
79.0985,1.114569,11.831177
79.1195,1.31066,11.866626
79.1405,0.986835,11.848901
79.1625,1.137314,11.857763
79.1845,1.031636,11.857763
79.2075,1.50152,11.857763
79.2295,1.161565,11.857763
79.2524,1.29039,11.857763
79.2755,1.161629,11.857763
79.2985,0.989486,11.831177
79.3205,1.122747,11.857763
79.3425,1.144412,11.857763
79.3635,1.312212,11.857763
79.3845,1.083141,11.857763
79.4055,1.166754,11.848901
79.4275,1.077508,11.822314
79.4504,1.161778,11.866626
79.4734,1.04496,11.857763
79.4954,1.291331,11.857763
79.5174,1.291014,11.848901
79.5395,1.11148,11.857763
79.5623,1.268645,11.857763
79.5843,1.010917,11.857763
79.6064,1.312991,11.848901
79.6284,1.178596,11.831177
79.6504,1.182573,11.848901
79.6732,1.142863,11.857763
79.6963,1.113323,11.857763
79.7193,1.269959,11.866626
79.7423,1.385762,11.857763
79.7652,1.178789,11.857763
79.7882,1.156197,11.831177
79.8103,1.139162,11.857763
79.8323,1.340141,11.857763
79.8543,1.155226,11.848901
79.8763,1.384619,11.857763
79.8981,1.028391,11.813452
79.9202,1.156165,11.848901
79.9422,1.285752,11.857763
79.9642,1.113081,11.857763
79.9862,1.475436,11.857763
80.0072,1.073787,11.857763
80.0282,1.174305,11.822314
80.0512,1.285601,11.857763
80.0741,1.21977,11.857763
80.0971,1.203505,11.831177
80.1191,1.0739,11.857763
80.1412,1.307942,11.848901
80.1622,1.431667,11.848901
80.1831,1.029159,11.857763
80.2041,1.156862,11.857763
80.2262,1.095511,11.857763
80.2480,1.156288,11.831177
80.2711,1.028968,11.857763
80.2931,1.095015,11.813452
80.3161,1.172132,11.857763
80.3381,1.338869,11.848901
80.3609,1.283484,11.857763
80.3830,1.171739,11.848901
80.4050,1.199649,11.848901
80.4280,1.238375,11.831177
80.4500,1.422341,11.857763
80.4710,1.093547,11.857763
80.4930,1.38346,11.857763
80.5149,1.102376,11.857763
80.5369,1.247745,11.840039
80.5589,1.21423,11.866626
80.5809,1.153765,11.857763
80.6030,1.071173,11.857763
80.6249,1.154656,11.857763
80.6459,1.305972,11.857763
80.6669,1.154911,11.857763
80.6879,1.137861,11.848901
80.7099,1.303934,11.857763
80.7317,1.152596,11.866626
80.7538,1.280454,11.848901
80.7759,1.152472,11.857763
80.7979,1.280939,11.857763
80.8199,1.168425,11.857763
80.8419,1.135569,11.848901
80.8628,1.169409,11.848901
80.8849,1.197013,11.857763
80.9077,1.101767,11.866626
80.9297,1.151534,11.848901
80.9517,1.102209,11.866626
80.9738,1.242506,11.857763
80.9958,1.152546,11.857763
81.0168,1.27966,11.857763
81.0388,1.128577,11.857763
81.0608,1.151512,11.857763
81.0836,1.263855,11.857763
81.1057,1.197736,11.848901
81.1277,1.265124,11.831177
81.1497,1.153513,11.866626
81.1707,1.215145,11.857763
81.1927,1.169643,11.848901
81.2147,1.382054,11.848901
81.2365,1.303408,11.866626
81.2586,1.302293,11.857763
81.2806,1.302542,11.857763
81.3026,1.101331,11.857763
81.3246,1.278777,11.857763
81.3466,1.262326,11.831177
81.3686,1.19462,11.848901
81.3907,1.299942,11.848901
81.4135,1.379067,11.884351
81.4365,1.312871,11.884351
81.4586,1.151556,11.866626
81.4806,1.302933,11.848901
81.5026,1.156717,11.857763
81.5255,1.106612,11.857763
81.5475,1.024116,11.813452
81.5695,1.069011,11.866626
81.5915,1.152301,11.866626
81.6125,1.107597,11.866626
81.6335,1.107624,11.848901
81.6546,1.090736,11.857763
81.6765,1.168552,11.831177
81.6985,1.151656,11.857763
81.7204,1.280618,11.848901
81.7424,1.426269,11.857763
81.7644,1.382293,11.866626
81.7864,1.036965,11.848901
81.8084,1.428372,11.857763
81.8294,1.172231,11.848901
81.8504,1.173333,11.857763
81.8714,1.21766,11.848901
81.8934,1.306851,11.857763
81.9154,1.155961,11.848901
81.9374,1.03311,11.875488
81.9603,1.285318,11.848901
81.9833,0.972051,11.857763
82.0053,1.385237,11.848901
82.0273,1.32367,11.857763
82.0494,1.094829,11.848901
82.0722,1.061697,11.857763
82.0952,1.319676,11.831177
82.1173,1.130971,11.848901
82.1393,1.13069,11.840039
82.1622,1.209663,11.848901
82.1852,0.896378,11.857763
82.2084,1.232026,11.857763
82.2313,1.259992,11.848901
82.2542,1.098189,11.857763
82.2772,1.226241,11.831177
82.2992,1.175233,11.857763
82.3222,1.285679,11.857763
82.3451,1.172173,11.857763
82.3683,1.266596,11.866626
82.3912,1.138122,11.857763
82.4132,1.384308,11.866626
82.4342,1.156338,11.857763
82.4562,1.157026,11.831177
82.4780,1.352278,11.857763
82.5000,1.13499,11.857763
82.5231,1.158333,11.848901
82.5451,1.30911,11.848901
82.5671,0.984979,11.848901
82.5900,1.274928,11.848901
82.6120,1.349226,11.857763
82.6350,0.941187,11.857763
82.6570,1.309304,11.831177
82.6790,1.15838,11.848901
82.7011,1.008706,11.884351
82.7239,1.176148,11.848901
82.7470,1.098299,11.840039
82.7690,1.176528,11.857763
82.7920,1.265183,11.848901
82.8149,1.320714,11.857763
82.8379,1.176012,11.866626
82.8609,1.199616,11.857763
82.8830,1.065729,11.857763
82.9050,1.143614,11.857763
82.9279,1.321778,11.857763
82.9509,1.310071,11.848901
82.9729,1.158209,11.857763
82.9959,1.174666,11.866626
83.0180,0.984478,11.857763
83.0409,1.155995,11.857763
83.0639,1.172082,11.848901
83.0859,1.076778,11.857763
83.1088,1.15454,11.848901
83.1318,1.137154,11.866626
83.1539,1.33845,11.857763
83.1759,1.087121,11.831177
83.1969,1.282911,11.857763
83.2178,1.186805,11.866626
83.2388,1.214655,11.857763
83.2609,1.281192,11.866626
83.2829,1.108771,11.857763
83.3039,1.199455,11.848901
83.3259,0.983177,11.857763
83.3487,0.893722,11.857763
83.3717,1.15616,11.866626
83.3937,1.011334,11.848901
83.4157,1.268778,11.902075
83.4378,1.250998,11.857763
83.4607,1.028447,11.866626
83.4837,1.095659,11.857763
83.5057,1.319035,11.813452
83.5267,1.096892,11.857763
83.5479,1.203164,11.857763
83.5707,1.175964,11.848901
83.5936,1.076038,11.857763
83.6166,1.177334,11.866626
83.6386,1.384441,11.857763
83.6606,1.116299,11.831177
83.6826,1.177315,11.866626
83.7055,1.450476,11.866626
83.7286,1.114977,11.857763
83.7506,1.287764,11.848901
83.7717,1.28729,11.848901
83.7935,1.220218,11.857763
83.8156,1.174111,11.902075
83.8365,1.138807,11.848901
83.8586,1.15469,11.866626
83.8814,1.171028,11.857763
83.9045,0.992876,11.848901
83.9265,1.19908,11.831177
83.9475,1.249911,11.866626
83.9685,1.282946,11.884351
83.9895,1.103807,11.857763
84.0105,1.382682,11.857763
84.0314,1.119669,11.848901
84.0524,1.024561,11.857763
84.0734,1.153113,11.848901
84.0944,1.169297,11.848901
84.1164,0.890106,11.866626
84.1375,1.151078,11.848901
84.1594,1.245776,11.848901
84.1823,1.0826,11.857763
84.2053,1.087702,11.857763
84.2273,1.261717,11.857763
84.2494,1.367065,11.857763
84.2714,0.999571,11.857763
84.2932,1.150094,11.857763
84.3152,1.104478,11.848901
84.3373,1.211049,11.857763
84.3603,1.378854,11.848901
84.3823,0.978076,11.893212
84.4043,0.972455,11.848901
84.4272,1.152012,11.857763
84.4502,1.303231,11.857763
84.4733,1.013006,11.848901
84.4953,1.002438,11.831177
84.5182,1.381253,11.857763
84.5412,1.108143,11.857763
84.5642,1.382696,11.857763
84.5862,1.384639,11.866626
84.6091,1.301646,11.848901
84.6311,1.267981,11.848901
84.6531,1.027942,11.857763
84.6752,1.173967,11.813452
84.6971,1.342376,11.857763
84.7181,1.275821,11.857763
84.7401,0.896472,11.857763
84.7622,1.125604,11.848901
84.7850,1.321309,11.884351
84.8081,1.019614,11.866626
84.8301,1.097604,11.857763
84.8521,1.288279,11.893212
84.8751,1.160195,11.857763
84.8980,1.031426,11.866626
84.9200,1.043169,11.848901
84.9430,1.177922,11.857763
84.9641,1.061556,11.893212
84.9860,1.044729,11.795728
85.0081,1.011362,11.857763
85.0309,1.03351,11.857763
85.0530,1.289156,11.857763
85.0750,1.044219,11.866626
85.0970,1.206769,11.866626
85.1180,1.161428,11.840039
85.1389,1.311655,11.857763
85.1599,1.177002,11.857763
85.1809,1.1109,11.857763
85.2019,1.272415,11.848901
85.2229,1.132945,11.857763
85.2439,1.312121,11.848901
85.2649,1.312038,11.857763
85.2861,1.010872,11.884351
85.3079,1.066673,11.857763
85.3299,1.178558,11.857763
85.3528,1.162374,11.848901
85.3749,1.162447,11.866626
85.3968,1.312943,11.866626
85.4188,1.113007,11.857763
85.4398,1.39256,11.857763
85.4609,1.181317,11.848901
85.4829,1.294153,11.857763
85.5039,1.11707,11.857763
85.5248,1.039135,11.857763
85.5458,1.167109,11.831177
85.5668,1.122455,11.866626
85.5888,1.038304,11.893212
85.6098,1.121364,11.857763
85.6319,1.072157,11.857763
85.6546,1.149699,11.840039
85.6777,1.31696,11.857763
85.6998,1.293604,11.866626
85.7218,1.292888,11.884351
85.7437,1.308969,11.866626
85.7666,1.146441,11.866626
85.7897,1.163048,11.857763
85.8127,1.175261,11.857763
85.8355,1.035711,11.857763
85.8586,1.164093,11.857763
85.8817,1.036628,11.857763
85.9037,1.096945,11.866626
85.9256,1.392771,11.822314
85.9485,1.079842,11.857763
85.9716,1.04552,11.857763
85.9947,1.290649,11.831177
86.0166,1.312432,11.857763
86.0386,1.160559,11.848901
86.0615,1.175739,11.848901
86.0845,1.141805,11.857763
86.1065,1.309369,11.857763
86.1285,1.203858,11.857763
86.1495,1.125573,11.848901
86.1716,1.288227,11.857763
86.1944,1.114892,11.866626
86.2165,1.265109,11.857763
86.2385,1.286719,11.857763
86.2604,1.096001,11.848901
86.2815,0.894236,11.857763
86.3024,1.317551,11.848901
86.3245,1.265779,11.857763
86.3473,1.01307,11.866626
86.3704,1.046983,11.857763
86.3934,1.336014,11.848901
86.4154,1.001621,11.866626
86.4374,1.381178,11.857763
86.4603,1.102223,11.857763
86.4833,1.167067,11.866626
86.5064,1.150574,11.857763
86.5284,1.268188,11.857763
86.5513,1.151947,11.848901
86.5743,1.057527,11.848901
86.5973,1.102396,11.848901
86.6193,1.136311,11.857763
86.6422,1.287187,11.857763
86.6653,1.266054,11.866626
86.6883,1.234171,11.857763
86.7103,1.133575,11.840039
86.7323,1.190506,11.857763
86.7551,1.119016,11.866626
86.7782,1.097923,11.857763
86.8002,1.182043,11.848901
86.8223,1.287808,11.857763
86.8443,1.203178,11.857763
86.8663,1.130877,11.857763
86.8892,1.10902,11.848901
86.9122,0.950484,11.848901
86.9342,1.201882,11.840039
86.9562,1.240521,11.866626
86.9791,1.072834,11.857763
87.0021,1.15589,11.857763
87.0251,1.171809,11.848901
87.0471,1.110924,11.857763
87.0700,1.285091,11.848901
87.0931,1.061777,11.866626
87.1161,1.218492,11.866626
87.1381,1.341176,11.848901
87.1610,1.285915,11.857763
87.1840,1.073477,11.848901
87.2071,1.35221,11.857763
87.2301,1.18509,11.857763
87.2530,1.174256,11.857763
87.2760,1.242789,11.866626
87.2991,1.160247,11.866626
87.3219,1.18343,11.857763
87.3439,1.435007,11.857763
87.3659,1.105267,11.857763
87.3880,1.272135,11.857763
87.4099,1.160261,11.875488
87.4320,1.193623,11.857763
87.4540,1.289353,11.857763
87.4758,1.161672,11.866626
87.4989,1.17768,11.857763
87.5219,1.062192,11.831177
87.5439,1.307859,11.848901
87.5649,1.274919,11.840039
87.5879,1.223905,11.866626
87.6109,1.068494,11.857763
87.6339,1.314777,11.857763
87.6559,1.04609,11.857763
87.6789,1.326012,11.866626
87.7018,1.148651,11.866626
87.7248,1.167233,11.804589
87.7479,1.110898,11.857763
87.7698,1.038233,11.866626
87.7927,1.127264,11.857763
87.8158,1.183807,11.857763
87.8379,1.04928,11.857763
87.8598,1.295214,11.893212
87.8819,1.239557,11.857763
87.9047,1.164908,11.857763
87.9277,1.083932,11.857763
87.9498,1.254592,11.848901
87.9717,1.281836,11.857763
87.9948,1.274083,11.857763
88.0176,1.29583,11.857763
88.0407,1.288685,11.857763
88.0627,1.356441,11.848901
88.0847,1.146582,11.831177
88.1076,1.220939,11.857763
88.1306,1.408334,11.866626
88.1536,1.033926,11.884351
88.1756,1.020131,11.857763
88.1977,1.310278,11.857763
88.2196,1.110835,11.857763
88.2425,1.294274,11.857763
88.2656,1.148884,11.866626
88.2866,1.294405,11.848901
88.3096,1.03406,11.866626
88.3306,1.127554,11.857763
88.3535,1.257548,11.857763
88.3765,1.195923,11.857763
88.3985,1.278384,11.857763
88.4216,1.076931,11.857763
88.4436,1.096471,11.848901
88.4654,1.399429,11.857763
88.4874,1.286011,11.857763
88.5094,1.353591,11.857763
88.5315,1.291874,11.857763
88.5535,1.352502,11.857763
88.5745,1.245336,11.840039
88.5954,1.27354,11.848901
88.6164,1.221769,11.857763
88.6385,1.273143,11.857763
88.6595,1.121961,11.848901
88.6804,1.344112,11.848901
88.7033,1.072362,11.848901
88.7263,1.127585,11.848901
88.7494,1.126223,11.848901
88.7714,1.071057,11.840039
88.7943,1.279886,11.857763
88.8173,1.070169,11.857763
88.8403,1.18539,11.848901
88.8623,1.101987,11.857763
88.8844,1.069027,11.786865
88.9072,1.262099,11.857763
88.9303,1.236342,11.857763
88.9523,1.06892,11.857763
88.9743,1.123632,11.831177
88.9963,1.262267,11.857763
89.0192,1.300276,11.866626
89.0422,1.298797,11.866626
89.0653,1.278885,11.866626
89.0873,1.212279,11.893212
89.1093,1.248361,11.857763
89.1321,1.181256,11.857763
89.1552,1.197369,11.857763
89.1772,1.069118,11.857763
89.1992,1.038272,11.857763
89.2212,1.367216,11.857763
89.2441,1.237413,11.831177
89.2671,1.078953,11.857763
89.2902,1.140754,11.866626
89.3131,1.35505,11.857763
89.3351,1.309269,11.848901
89.3571,1.077616,11.857763
89.3791,1.343575,11.848901
89.4011,1.23659,11.884351
89.4221,1.294284,11.857763
89.4441,1.183009,11.848901
89.4661,1.228179,11.875488
89.4882,1.136806,11.866626
89.5110,1.168444,11.857763
89.5330,1.228235,11.866626
89.5550,1.167506,11.857763
89.5771,1.18306,11.857763
89.5990,1.033632,11.848901
89.6211,1.104175,11.857763
89.6429,1.262013,11.848901
89.6649,1.117396,11.857763
89.6879,1.101481,11.848901
89.7100,1.257038,11.857763
89.7320,1.229153,11.866626
89.7548,0.942016,11.857763
89.7779,1.230473,11.848901
89.8009,1.184877,11.866626
89.8240,1.032204,11.848901
89.8459,1.23047,11.857763
89.8689,1.129524,11.857763
89.8919,1.243167,11.857763
89.9149,1.043798,11.857763
89.9378,1.04247,11.848901
89.9609,1.400348,11.848901
89.9839,1.273521,11.857763
90.0059,1.075572,11.848901
90.0287,1.189288,11.848901
90.0518,1.28703,11.848901
90.0749,1.286084,11.848901
90.0976,1.186633,11.857763
90.1207,1.07262,11.848901
90.1438,1.072269,11.831177
90.1658,1.45397,11.857763
90.1878,1.026451,11.848901
90.2099,1.307695,11.848901
90.2327,1.22375,11.857763
90.2547,1.184635,11.866626
90.2767,1.117558,11.857763
90.2987,1.271816,11.840039
90.3218,1.163094,11.857763
90.3446,1.331789,11.866626
90.3677,1.2786,11.857763
90.3907,1.316408,11.840039
90.4136,1.208155,11.857763
90.4366,1.117649,11.848901
90.4586,1.400747,11.857763
90.4806,1.2547,11.848901
90.5018,1.209267,11.848901
90.5236,1.371937,11.840039
90.5446,1.119529,11.857763
90.5656,1.379811,11.848901
90.5866,1.074767,11.857763
90.6076,1.210518,11.857763
90.6296,1.074518,11.848901
90.6506,1.119223,11.857763
90.6734,1.187777,11.831177
90.6965,1.043063,11.857763
90.7186,1.210544,11.857763
90.7405,1.118889,11.848901
90.7635,0.997097,11.857763
90.7864,1.218318,11.857763
90.8084,1.210238,11.831177
90.8315,1.186607,11.857763
90.8535,1.186679,11.831177
90.8755,1.041951,11.848901
90.8984,1.074273,11.857763
90.9204,1.187888,11.848901
90.9424,1.013081,11.866626
90.9644,1.187953,11.866626
90.9854,1.04424,11.866626
91.0074,1.258241,11.848901
91.0294,1.21262,11.848901
91.0523,1.076326,11.831177
91.0753,1.022595,11.857763
91.0974,1.353478,11.857763
91.1194,1.168953,11.848901
91.1424,1.284201,11.848901
91.1653,1.283477,11.857763
91.1883,1.191123,11.857763
91.2103,1.121548,11.866626
91.2324,1.342779,11.831177
91.2544,1.166762,11.857763
91.2772,1.243727,11.857763
91.3002,1.189394,11.857763
91.3222,1.030418,11.831177
91.3432,1.029995,11.857763
91.3643,1.243931,11.857763
91.3873,1.257936,11.857763
91.4101,1.037809,11.857763
91.4322,1.336467,11.857763
91.4542,1.189303,11.857763
91.4762,1.334815,11.857763
91.4971,1.121074,11.857763
91.5182,1.07561,11.848901
91.5391,1.258599,11.857763
91.5601,1.198021,11.866626
91.5821,1.123029,11.848901
91.6042,1.167794,11.840039
91.6271,1.259172,11.866626
91.6501,1.092168,11.857763
91.6721,1.19196,11.848901
91.6941,1.214003,11.848901
91.7151,1.046862,11.893212
91.7371,1.338421,11.857763
91.7600,1.047765,11.848901
91.7820,1.04686,11.884351
91.8040,1.078291,11.848901
91.8260,1.177999,11.848901
91.8480,1.261947,11.857763
91.8690,1.003553,11.857763
91.8900,1.217454,11.857763
91.9110,1.21721,11.857763
91.9320,1.194544,11.822314
91.9530,1.080561,11.866626
91.9740,0.99673,11.857763
91.9949,1.217611,11.857763
92.0160,1.249013,11.857763
92.0380,1.2954,11.848901
92.0589,1.217537,11.857763
92.0800,1.080619,11.866626
