time,iq,vbus
234.2357,2.620957,11.857763
234.2586,2.642687,11.848901
234.2816,2.738299,11.848901
234.3047,2.571977,11.848901
234.3267,2.763715,11.884351
234.3496,2.597934,11.857763
234.3716,2.308488,11.848901
234.3936,2.570874,11.848901
234.4156,2.671217,11.848901
234.4376,2.670995,11.848901
234.4596,2.431866,11.848901
234.4816,2.322877,11.848901
234.5037,2.465457,11.848901
234.5255,2.571306,11.848901
234.5475,2.763293,11.857763
234.5695,2.570605,11.848901
234.5926,2.534435,11.857763
234.6156,2.378797,11.848901
234.6385,2.764589,11.848901
234.6615,2.532148,11.848901
234.6846,2.572685,11.857763
234.7074,2.556746,11.848901
234.7304,2.535088,11.857763
234.7535,2.383618,11.866626
234.7765,2.783145,11.840039
234.7994,2.623743,11.848901
234.8214,2.783729,11.857763
234.8444,2.384748,11.848901
234.8664,2.577764,11.875488
234.8893,2.677802,11.848901
234.9124,2.421749,11.848901
234.9354,2.577304,11.848901
234.9584,2.430688,11.848901
234.9813,2.57681,11.848901
235.0033,2.623464,11.848901
235.0264,2.522771,11.884351
235.0494,2.698986,11.840039
235.0722,2.406108,11.848901
235.0942,2.476697,11.848901
235.1163,2.576993,11.866626
235.1383,2.862918,11.848901
235.1603,2.770146,11.848901
235.1823,2.523857,11.857763
235.2041,2.770662,11.848901
235.2262,2.570225,11.840039
235.2482,2.478134,11.848901
235.2702,2.275523,11.848901
235.2922,2.624471,11.848901
235.3143,2.408,11.857763
235.3363,2.368576,11.893212
235.3583,2.538008,11.857763
235.3801,2.551357,11.822314
235.4031,2.421775,11.848901
235.4262,2.660475,11.848901
235.4492,2.651333,11.848901
235.4721,2.524565,11.848901
235.4951,2.407486,11.848901
235.5182,2.622805,11.848901
235.5410,2.274187,11.840039
235.5630,2.576976,11.857763
235.5850,2.523071,11.840039
235.6071,2.673795,11.848901
235.6291,2.577571,11.857763
235.6521,2.623709,11.857763
235.6750,2.582467,11.848901
235.6970,2.769022,11.857763
235.7190,2.722867,11.848901
235.7410,2.649918,11.848901
235.7641,2.770043,11.840039
235.7869,2.647074,11.848901
235.8099,2.792484,11.848901
235.8330,2.540135,11.857763
235.8559,2.559571,11.884351
235.8789,2.389509,11.857763
235.9009,2.530333,11.848901
235.9239,2.61412,11.848901
235.9468,2.627257,11.848901
235.9699,2.537085,11.848901
235.9929,2.421073,11.857763
236.0159,2.769922,11.902075
236.0378,2.1454,11.848901
236.0608,2.79323,11.848901
236.0839,2.466437,11.848901
236.1059,2.640115,11.884351
236.1287,2.769772,11.848901
236.1508,2.524858,11.848901
236.1738,2.625115,11.848901
236.1958,2.77133,11.831177
236.2188,2.578031,11.848901
236.2417,2.397452,11.848901
236.2637,2.549725,11.840039
236.2857,2.622134,11.866626
236.3077,2.460915,11.857763
236.3298,2.768714,11.848901
236.3518,2.383683,11.848901
236.3738,2.622793,11.866626
236.3956,2.343066,11.840039
236.4177,2.575252,11.848901
236.4396,2.621277,11.848901
236.4627,2.69504,11.848901
236.4857,2.41895,11.875488
236.5086,2.529571,11.848901
236.5306,2.405584,11.848901
236.5536,2.445316,11.840039
236.5756,2.62413,11.875488
236.5986,2.693302,11.848901
236.6216,2.490833,11.848901
236.6446,2.509311,11.848901
236.6676,2.598715,11.857763
236.6905,2.392134,11.857763
236.7136,2.456394,11.848901
236.7366,2.571588,11.848901
236.7587,2.764324,11.848901
236.7815,2.456376,11.848901
236.8035,2.765044,11.848901
236.8255,2.518831,11.866626
236.8475,2.519174,11.848901
236.8696,2.620883,11.840039
236.8916,2.574737,11.857763
236.9134,2.474846,11.848901
236.9364,2.446489,11.848901
236.9595,2.459376,11.857763
236.9825,2.657839,11.848901
237.0054,2.675048,11.875488
237.0284,2.522011,11.848901
237.0505,2.384131,11.866626
237.0734,2.31512,11.848901
237.0963,2.637299,11.857763
237.1194,2.578186,11.848901
237.1424,2.588341,11.857763
237.1653,2.578899,11.875488
237.1873,2.629267,11.848901
237.2103,2.441005,11.848901
237.2333,2.438707,11.848901
237.2554,2.387599,11.848901
237.2782,2.490317,11.848901
237.3013,2.625421,11.848901
237.3233,2.638207,11.857763
237.3453,2.624375,11.875488
237.3673,2.590626,11.848901
237.3891,2.676607,11.848901
237.4111,2.552831,11.848901
237.4332,2.567162,11.840039
237.4552,2.574212,11.875488
237.4772,2.619567,11.848901
237.4992,2.764883,11.848901
237.5212,2.764743,11.848901
237.5431,2.617954,11.848901
237.5651,2.671075,11.884351
237.5871,2.524297,11.848901
237.6101,2.616201,11.848901
237.6332,2.725532,11.848901
237.6560,2.389718,11.857763
237.6780,2.521244,11.848901
237.7004,2.714424,11.848901
237.7231,2.614054,11.848901
237.7451,2.282004,11.875488
237.7680,2.48444,11.848901
237.7910,2.713553,11.848901
237.8141,2.666912,11.848901
237.8351,2.567142,11.848901
237.8571,2.627154,11.857763
237.8791,2.593457,11.848901
237.9009,2.690241,11.848901
237.9230,2.69041,11.848901
237.9449,2.614311,11.884351
237.9670,2.568504,11.848901
237.9890,2.574585,11.848901
238.0120,2.6422,11.848901
238.0349,2.610739,11.840039
238.0579,2.557968,11.857763
238.0810,2.487351,11.857763
238.1038,2.469802,11.848901
238.1268,2.642008,11.857763
238.1499,2.826551,11.857763
238.1730,2.56846,11.848901
238.1958,2.468544,11.848901
238.2189,2.551609,11.848901
238.2419,2.773368,11.848901
238.2648,2.384057,11.840039
238.2879,2.374492,11.848901
238.3108,2.613995,11.848901
238.3339,2.481614,11.848901
238.3567,2.651618,11.848901
238.3797,2.569447,11.848901
238.4028,2.668158,11.848901
238.4258,2.609056,11.857763
238.4487,2.618759,11.848901
238.4717,2.426253,11.848901
238.4938,2.618567,11.857763
238.5148,2.379798,11.875488
238.5368,2.379875,11.857763
238.5588,2.672652,11.848901
238.5807,2.69159,11.857763
238.6026,2.5516,11.848901
238.6247,2.37828,11.875488
238.6477,2.617567,11.848901
238.6716,2.640328,11.848901
238.6946,2.571171,11.848901
238.7176,2.309011,11.857763
238.7407,2.484852,11.848901
238.7636,2.471033,11.848901
238.7856,2.570955,11.848901
238.8076,2.671435,11.848901
238.8306,2.571589,11.848901
238.8535,2.531809,11.848901
238.8755,2.531529,11.857763
238.8975,2.532037,11.848901
238.9206,2.379889,11.848901
238.9436,2.738932,11.848901
238.9665,2.443726,11.866626
238.9896,2.619404,11.822314
239.0115,2.858986,11.831177
239.0346,2.510093,11.848901
239.0574,2.620234,11.848901
239.0805,2.526742,11.848901
239.1036,2.380778,11.848901
239.1263,2.532924,11.857763
239.1495,2.618669,11.848901
239.1725,2.765164,11.848901
239.1944,2.619149,11.840039
239.2165,2.462321,11.857763
239.2414,2.618877,11.848901
239.2634,2.526175,11.848901
239.2855,2.641375,11.848901
239.3084,2.518633,11.840039
239.3313,2.457298,11.848901
239.3545,2.574064,11.840039
239.3774,2.790115,11.848901
239.3994,2.671465,11.848901
239.4212,2.697816,11.848901
239.4433,2.574987,11.848901
239.4653,2.647879,11.848901
239.4873,2.76733,11.848901
239.5093,2.574263,11.848901
239.5314,2.87306,11.857763
239.5542,2.674341,11.848901
239.5772,2.674733,11.848901
239.5992,2.488337,11.848901
239.6213,2.741376,11.848901
239.6443,2.419532,11.884351
239.6672,2.46012,11.857763
239.6902,2.502273,11.848901
239.7132,2.455708,11.848901
239.7352,2.417881,11.848901
239.7581,2.620237,11.857763
239.7812,2.270737,11.848901
239.8032,2.381552,11.848901
239.8262,2.487374,11.857763
239.8491,2.766234,11.848901
239.8721,2.248438,11.884351
239.8941,2.400733,11.875488
239.9172,2.6207,11.848901
239.9400,2.458444,11.848901
239.9631,2.620266,11.848901
239.9862,2.620383,11.857763
240.0089,2.647804,11.848901
240.0310,2.713276,11.848901
240.0540,2.573468,11.848901
240.0771,2.669657,11.848901
240.0999,2.311564,11.848901
