time,iq,vbus
1.2873,-0.004998,12.238843
1.3232,0.089498,12.274292
1.3463,0.070294,12.22998
1.3693,-0.025775,12.256567
1.3923,-0.000429,12.256567
1.4151,-0.042581,12.22998
1.4382,0.027143,12.274292
1.4613,-0.019132,12.256567
1.4841,0.011575,12.265429
1.5071,0.015549,12.256567
1.5302,-0.034927,12.265429
1.5532,-0.031488,12.265429
1.5761,0.014619,12.238843
1.5992,0.0182,12.221118
1.6221,-0.012254,12.265429
1.6452,-0.006083,12.238843
1.6681,0.022688,12.265429
1.6910,0.001533,12.265429
1.7143,0.007111,12.22998
1.7371,0.018568,12.22998
1.7600,0.022487,12.283154
1.7831,0.022487,12.256567
1.8061,-0.006555,12.22998
1.8291,0.022246,12.265429
1.8521,0.022248,12.274292
1.8751,0.041429,12.22998
1.8980,-0.045448,12.274292
1.9211,-0.004893,12.256567
1.9441,-0.032034,12.265429
1.9670,0.014374,12.22998
1.9899,0.0224,12.256567
2.0130,0.012243,12.256567
2.0479,0.009125,12.256567
2.0709,0.019326,12.274292
2.0941,0.023519,12.274292
2.1169,0.011858,12.238843
2.1399,0.013928,12.256567
2.1630,0.023766,12.274292
2.1858,0.004118,12.238843
2.2088,0.011652,12.256567
2.2319,0.023891,12.265429
2.2549,0.013957,12.22998
2.2777,-0.04151,12.265429
2.3008,0.024554,12.265429
2.3238,0.051247,12.256567
2.3467,-0.003378,12.22998
2.3697,0.015591,12.256567
2.3928,0.038614,12.265429
2.4158,0.022502,12.238843
2.4387,-0.016218,12.256567
2.4617,0.072747,12.265429
2.4848,-0.005019,12.238843
2.5076,0.017661,12.265429
2.5306,0.038058,12.283154
2.5537,-0.021484,12.256567
2.5768,0.001584,12.22998
2.5996,0.047726,12.265429
2.6226,0.040361,12.256567
2.6457,-0.015877,12.238843
2.6687,0.04748,12.274292
2.6917,-0.038178,12.256567
2.7146,0.007737,12.212255
2.7377,0.019547,12.22998
2.7605,0.058485,12.274292
2.7835,-0.057014,12.265429
2.8067,0.061537,12.22998
2.8296,0.011378,12.221118
2.8525,-0.00063,12.265429
2.8759,0.010608,12.238843
2.8986,-0.034376,12.274292
2.9214,0.007632,12.274292
2.9445,-0.025361,12.238843
2.9675,0.00401,12.265429
2.9905,-0.018844,12.265429
3.0134,-0.003583,12.274292
3.0364,0.011929,12.238843
3.0596,0.008037,12.274292
3.0823,0.057685,12.265429
3.1043,0.019061,12.238843
3.1275,0.096016,12.265429
3.1504,0.036469,12.265429
3.1735,0.023358,12.265429
3.1965,-0.026104,12.22998
3.2194,0.032739,12.274292
3.2414,-0.015062,12.265429
3.2645,0.025762,12.22998
3.2863,0.033665,12.221118
3.3093,0.006244,12.256567
3.3324,-0.00563,12.256567
3.3554,0.021095,12.22998
3.3783,-0.017099,12.274292
3.4013,0.033727,12.265429
3.4244,-0.016832,12.22998
3.4472,0.021919,12.274292
3.4692,-0.022423,12.256567
3.4912,-0.020694,12.265429
3.5133,0.021616,12.256567
3.5363,0.021344,12.22998
3.5583,0.021505,12.265429
3.5803,-0.008125,12.265429
3.6032,0.020247,12.256567
3.6252,0.010282,12.238843
3.6472,-0.009332,12.274292
3.6692,0.009555,12.274292
3.6913,-0.002116,12.265429
3.7133,0.086507,12.238843
3.7351,0.019128,12.238843
3.7571,0.001232,12.265429
3.7792,0.018278,12.247705
3.8011,0.010205,12.265429
3.8232,0.008674,12.256567
3.8451,-0.019629,12.265429
3.8672,0.010116,12.265429
3.8900,0.020524,12.274292
3.9132,0.005352,12.274292
3.9361,0.043744,12.221118
3.9590,-0.000247,12.256567
3.9810,-0.005692,12.274292
4.0040,0.021556,12.238843
4.0271,-0.004831,12.265429
4.0491,0.002908,12.265429
4.0720,0.026427,12.265429
4.0940,-0.004605,12.22998
